"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","FHB DON content - ppm|CO_321:0001154","FHB grain incidence - %|CO_321:0001155","FHB incidence - %|CO_321:0001149","FHB severity - %|CO_321:0001440","Heading time - Julian date (JD)|CO_321:0001233","notes"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98603","GV 619","","plot","283158","VT_Scab_21-rep2-GV 619_259","2","2","259","21","8","test","","","","","","","","","","","1.9","20","5","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283068","GV631","","plot","283171","VT_Scab_21-rep2-GV631_209","2","2","209","23","6","test","","","","","","","","","","","","NA","","","NA",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98607","GV 668","","plot","283333","VT_Scab_21-rep2-GV 668_206","2","2","206","23","5","test","","","","","","","","","","","1.0","10","5","14","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240726","H7W20","","plot","283184","VT_Scab_21-rep2-H7W20_233","2","2","233","2","7","test","","","","","","","","","","","2.5","50","5","14","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283069","H7W21","","plot","283096","VT_Scab_21-rep2-H7W21_266","2","2","266","14","8","test","","","","","","","","","","","2.4","30","15","21","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240727","H7W30","","plot","283259","VT_Scab_21-rep2-H7W30_200","2","2","200","17","5","test","","","","","","","","","","","1.2","10","30","33","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283070","H7W31","","plot","283243","VT_Scab_21-rep2-H7W31_221","2","2","221","11","6","test","","","","","","","","","","","0.79","20","50","21","133",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240728","H7W40","","plot","283106","VT_Scab_21-rep2-H7W40_264","2","2","264","16","8","test","","","","","","","","","","","0.51","5","1","33","129",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98678","KF 15241","","plot","283193","VT_Scab_21-rep2-KF 15241_190","2","2","190","7","5","test","","","","","","","","","","","0.52","5","1","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98681","KF 15639","","plot","283108","VT_Scab_21-rep2-KF 15639_252","2","2","252","21","7","test","","","","","","","","","","","1.7","70","20","14","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98683","KF 667","","plot","283107","VT_Scab_21-rep2-KF 667_196","2","2","196","13","5","test","","","","","","","","","","","1.7","5","5","21","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98684","KF 727","","plot","283153","VT_Scab_21-rep2-KF 727_250","2","2","250","19","7","test","","","","","","","","","","","1.7","70","20","14","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283073","KF 809","","plot","283335","VT_Scab_21-rep2-KF 809_243","2","2","243","12","7","test","","","","","","","","","","","1.8","20","40","25","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283074","KF 920","","plot","283222","VT_Scab_21-rep2-KF 920_262","2","2","262","18","8","test","","","","","","","","","","","0.82","15","40","33","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","98706","KSC 418","","plot","283273","VT_Scab_21-rep2-KSC 418_254","2","2","254","23","7","test","","","","","","","","","","","1.1","5","10","33","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283075","KSC 420","","plot","283296","VT_Scab_21-rep2-KSC 420_186","2","2","186","3","5","test","","","","","","","","","","","1.4","15","30","33","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240736","KWS291","","plot","283224","VT_Scab_21-rep2-KWS291_238","2","2","238","7","7","test","","","","","","","","","","","1.3","40","80","14","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280816","KWS338","","plot","283285","VT_Scab_21-rep2-KWS338_241","2","2","241","10","7","test","","","","","","","","","","","0.81","10","5","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280817","KWS340","","plot","283174","VT_Scab_21-rep2-KWS340_215","2","2","215","17","6","test","","","","","","","","","","","1.8","25","5","33","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280823","KWS361","","plot","283120","VT_Scab_21-rep2-KWS361_224","2","2","224","8","6","test","","","","","","","","","","","0.60","20","1","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283076","KWS375","","plot","283147","VT_Scab_21-rep2-KWS375_213","2","2","213","19","6","test","","","","","","","","","","","1.4","20","15","7","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283077","LCS 3334","","plot","283214","VT_Scab_21-rep2-LCS 3334_198","2","2","198","15","5","test","","","","","","","","","","","0.61","1","10","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240760","MI16R0720","","plot","283134","VT_Scab_21-rep2-MI16R0720_197","2","2","197","14","5","test","","","","","","","","","","","3.0","40","40","33","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","99368","MI16R0898","","plot","283331","VT_Scab_21-rep2-MI16R0898_193","2","2","193","10","5","test","","","","","","","","","","","1.6","40","20","66","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240763","MI16R0906","","plot","283181","VT_Scab_21-rep2-MI16R0906_227","2","2","227","5","6","test","","","","","","","","","","","3.8","70","90","66","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283078","MW757","","plot","283242","VT_Scab_21-rep2-MW757_222","2","2","222","10","6","test","","","","","","","","","","","1.2","5","10","21","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","99581","MW857","","plot","283130","VT_Scab_21-rep2-MW857_195","2","2","195","12","5","test","","","","","","","","","","","2.6","10","15","21","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292087","WSC 1","one","plot","283334","VT_Scab_21-rep2-one_235","2","2","235","4","7","test","","","","","","","","","","","0.16","1","1","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","84900","Pio 25R47","Pio25R47","plot","283304","VT_Scab_21-rep2-Pio 25R47_232","2","2","232","1","7","check","","","","","","","","","","","2.2","40","70","21","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283079","SREXP0117","","plot","283305","VT_Scab_21-rep2-SREXP0117_258","2","2","258","22","8","test","","","","","","","","","","","","NA","","","NA",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283080","SREXP9105","","plot","283110","VT_Scab_21-rep2-SREXP9105_255","2","2","255","24","7","test","","","","","","","","","","","2.2","60","60","7","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","101014","SY 100","","plot","283178","VT_Scab_21-rep2-SY 100_231","2","2","231","1","6","test","","","","","","","","","","","2.4","60","60","14","141",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","100677","SY 547","","plot","283309","VT_Scab_21-rep2-SY 547_240","2","2","240","9","7","test","","","","","","","","","","","0.92","40","10","33","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","283081","SY 576","","plot","283287","VT_Scab_21-rep2-SY 576_228","2","2","228","4","6","test","","","","","","","","","","","2.8","60","30","7","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","100920","SY Viper","","plot","283163","VT_Scab_21-rep2-SY Viper_217","2","2","217","15","6","test","","","","","","","","","","","2.1","50","30","33","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292089","WSC 3","three","plot","283251","VT_Scab_21-rep2-three_256","2","2","256","24","8","test","","","","","","","","","","","0.48","10","1","7","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","292088","WSC 2","two","plot","283310","VT_Scab_21-rep2-two_234","2","2","234","3","7","test","","","","","","","","","","","1.8","30","5","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1268","VT_Scb_21","Variety Testing scab trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","101077","US16-IL-061-074","","plot","283208","VT_Scab_21-rep2-US16-IL-061-074_210","2","2","210","22","6","test","","","","","","","","","","","0.70","5","1","7","138",""
